1 28 11 32   1 28 12 22   1 28 13 28   1 28 14 29   1 28 15 33
1 28 16 22   1 28 17 15   1 28 18 16   1 28 19 50   1 28 20 39
1 28 21 7   1 28 22 10   1 28 23 48   1 28 24 40   1 28 25 35
1 29 1 19   1 29 2 11   1 29 3 6   1 29 4 37   1 29 5 42
1 29 6 27   1 29 7 26   1 29 8 34   1 29 9 22   1 29 10 22
1 29 11 15   1 29 12 5   1 29 13 7   1 29 14 49   1 29 15 28
1 29 16 45   1 29 17 38   1 29 18 5   1 29 19 16   1 29 20 6
1 29 21 44   1 29 22 13   1 29 23 21   1 29 24 29   1 29 25 26
1 30 1 25   1 30 2 19   1 30 3 39   1 30 4 45   1 30 5 7
1 30 6 6   1 30 7 10   1 30 8 45   1 30 9 46   1 30 10 26
1 30 11 45   1 30 12 10   1 30 13 21   1 30 14 36   1 30 15 12
1 30 16 24   1 30 17 33   1 30 18 16   1 30 19 36   1 30 20 6
1 30 21 9   1 30 22 5   1 30 23 14   1 30 24 44   1 30 25 6
2 1 1 31   2 1 2 45   2 1 3 39   2 1 4 13   2 1 5 41
2 1 6 7   2 1 7 28   2 1 8 20   2 1 9 39   2 1 10 48
2 1 11 22   2 1 12 43   2 1 13 27   2 1 14 15   2 1 15 29
2 1 16 33   2 1 17 28   2 1 18 38   2 1 19 48   2 1 20 27
2 1 21 34   2 1 22 30   2 1 23 36   2 1 24 20   2 1 25 29
2 2 1 6   2 2 2 39   2 2 3 8   2 2 4 33   2 2 5 15
2 2 6 40   2 2 7 46   2 2 8 44   2 2 9 36   2 2 10 39
2 2 11 33   2 2 12 20   2 2 13 19   2 2 14 46   2 2 15 15
2 2 16 21   2 2 17 13   2 2 18 7   2 2 19 17   2 2 20 13
2 2 21 15   2 2 22 33   2 2 23 42   2 2 24 38   2 2 25 6
2 3 1 30   2 3 2 31   2 3 3 13   2 3 4 40   2 3 5 33
2 3 6 27   2 3 7 12   2 3 8 35   2 3 9 28   2 3 10 22
2 3 11 39   2 3 12 8   2 3 13 17   2 3 14 17   2 3 15 26
2 3 16 15   2 3 17 42   2 3 18 6   2 3 19 43   2 3 20 37
2 3 21 25   2 3 22 35   2 3 23 47   2 3 24 26   2 3 25 31
2 4 1 6   2 4 2 5   2 4 3 47   2 4 4 41   2 4 5 36
2 4 6 48   2 4 7 43   2 4 8 49   2 4 9 44   2 4 10 7
2 4 11 14   2 4 12 18   2 4 13 21   2 4 14 38   2 4 15 37
2 4 16 6   2 4 17 16   2 4 18 9   2 4 19 49   2 4 20 45
2 4 21 5   2 4 22 23   2 4 23 23   2 4 24 8   2 4 25 22
2 5 1 23   2 5 2 38   2 5 3 49   2 5 4 8   2 5 5 15
2 5 6 46   2 5 7 21   2 5 8 10   2 5 9 15   2 5 10 34
2 5 11 31   2 5 12 40   2 5 13 49   2 5 14 6   2 5 15 45
2 5 16 21   2 5 17 32   2 5 18 44   2 5 19 11   2 5 20 24
2 5 21 46   2 5 22 32   2 5 23 23   2 5 24 22   2 5 25 40
2 6 1 28   2 6 2 30   2 6 3 12   2 6 4 11   2 6 5 5
2 6 6 45   2 6 7 32   2 6 8 42   2 6 9 16   2 6 10 45
2 6 11 33   2 6 12 13   2 6 13 49   2 6 14 16   2 6 15 20
2 6 16 49   2 6 17 41   2 6 18 32   2 6 19 9   2 6 20 25
2 6 21 11   2 6 22 13   2 6 23 27   2 6 24 35   2 6 25 22
2 7 1 50   2 7 2 50   2 7 3 16   2 7 4 30   2 7 5 16
2 7 6 11   2 7 7 11   2 7 8 24   2 7 9 23   2 7 10 20
2 7 11 26   2 7 12 27   2 7 13 39   2 7 14 39   2 7 15 31
2 7 16 36   2 7 17 34   2 7 18 39   2 7 19 8   2 7 20 20
2 7 21 48   2 7 22 38   2 7 23 23   2 7 24 6   2 7 25 34
2 8 1 41   2 8 2 13   2 8 3 23   2 8 4 11   2 8 5 10
2 8 6 29   2 8 7 40   2 8 8 26   2 8 9 31   2 8 10 5
2 8 11 11   2 8 12 30   2 8 13 45   2 8 14 19   2 8 15 32
2 8 16 16   2 8 17 34   2 8 18 43   2 8 19 40   2 8 20 30
2 8 21 37   2 8 22 29   2 8 23 8   2 8 24 35   2 8 25 31
2 9 1 17   2 9 2 20   2 9 3 35   2 9 4 6   2 9 5 19
2 9 6 18   2 9 7 23   2 9 8 48   2 9 9 34   2 9 10 26
2 9 11 33   2 9 12 6   2 9 13 13   2 9 14 42   2 9 15 46
2 9 16 30   2 9 17 33   2 9 18 5   2 9 19 41   2 9 20 38
2 9 21 32   2 9 22 31   2 9 23 25   2 9 24 7   2 9 25 46
2 10 1 15   2 10 2 36   2 10 3 43   2 10 4 32   2 10 5 49
2 10 6 23   2 10 7 37   2 10 8 48   2 10 9 47   2 10 10 37
2 10 11 14   2 10 12 29   2 10 13 10   2 10 14 22   2 10 15 29
2 10 16 38   2 10 17 41   2 10 18 26   2 10 19 31   2 10 20 11
2 10 21 36   2 10 22 36   2 10 23 34   2 10 24 28   2 10 25 7
2 11 1 37   2 11 2 27   2 11 3 33   2 11 4 9   2 11 5 36
2 11 6 19   2 11 7 6   2 11 8 16   2 11 9 10   2 11 10 28
2 11 11 47   2 11 12 40   2 11 13 42   2 11 14 22   2 11 15 49
2 11 16 15   2 11 17 41   2 11 18 9   2 11 19 39   2 11 20 21
2 11 21 26   2 11 22 46   2 11 23 41   2 11 24 5   2 11 25 48
2 12 1 50   2 12 2 11   2 12 3 38   2 12 4 14   2 12 5 7
2 12 6 36   2 12 7 24   2 12 8 40   2 12 9 26   2 12 10 50
2 12 11 9   2 12 12 5   2 12 13 43   2 12 14 12   2 12 15 23
2 12 16 39   2 12 17 26   2 12 18 47   2 12 19 40   2 12 20 14
2 12 21 8   2 12 22 43   2 12 23 33   2 12 24 44   2 12 25 15
2 13 1 7   2 13 2 27   2 13 3 42   2 13 4 36   2 13 5 50
2 13 6 47   2 13 7 44   2 13 8 41   2 13 9 46   2 13 10 43
2 13 11 38   2 13 12 11   2 13 13 21   2 13 14 10   2 13 15 31
2 13 16 8   2 13 17 30   2 13 18 37   2 13 19 19   2 13 20 13
2 13 21 8   2 13 22 16   2 13 23 26   2 13 24 18   2 13 25 8
2 14 1 22   2 14 2 43   2 14 3 10   2 14 4 8   2 14 5 24
2 14 6 11   2 14 7 46   2 14 8 19   2 14 9 39   2 14 10 16
2 14 11 28   2 14 12 47   2 14 13 6   2 14 14 45   2 14 15 17
2 14 16 46   2 14 17 9   2 14 18 29   2 14 19 6   2 14 20 21
2 14 21 27   2 14 22 33   2 14 23 37   2 14 24 28   2 14 25 44
2 15 1 18   2 15 2 19   2 15 3 11   2 15 4 16   2 15 5 15
2 15 6 35   2 15 7 33   2 15 8 32   2 15 9 28   2 15 10 31
2 15 11 47   2 15 12 11   2 15 13 36   2 15 14 27   2 15 15 26
2 15 16 39   2 15 17 32   2 15 18 22   2 15 19 34   2 15 20 38
2 15 21 35   2 15 22 6   2 15 23 19   2 15 24 26   2 15 25 43
2 16 1 50   2 16 2 38   2 16 3 43   2 16 4 31   2 16 5 33
2 16 6 40   2 16 7 47   2 16 8 13   2 16 9 44   2 16 10 7
2 16 11 37   2 16 12 43   2 16 13 5   2 16 14 27   2 16 15 50
2 16 16 46   2 16 17 44   2 16 18 46   2 16 19 6   2 16 20 10
2 16 21 20   2 16 22 47   2 16 23 14   2 16 24 39   2 16 25 16
2 17 1 40   2 17 2 32   2 17 3 38   2 17 4 40   2 17 5 13
2 17 6 44   2 17 7 21   2 17 8 35   2 17 9 29   2 17 10 34
2 17 11 26   2 17 12 41   2 17 13 9   2 17 14 23   2 17 15 35
2 17 16 20   2 17 17 27   2 17 18 15   2 17 19 32   2 17 20 41
2 17 21 28   2 17 22 28   2 17 23 18   2 17 24 48   2 17 25 42
2 18 1 23   2 18 2 9   2 18 3 17   2 18 4 19   2 18 5 29
2 18 6 35   2 18 7 12   2 18 8 28   2 18 9 17   2 18 10 22
2 18 11 41   2 18 12 46   2 18 13 15   2 18 14 19   2 18 15 9
2 18 16 43   2 18 17 39   2 18 18 13   2 18 19 32   2 18 20 30
2 18 21 6   2 18 22 20   2 18 23 35   2 18 24 42   2 18 25 13
2 19 1 50   2 19 2 39   2 19 3 40   2 19 4 10   2 19 5 7
2 19 6 12   2 19 7 21   2 19 8 23   2 19 9 12   2 19 10 10
2 19 11 38   2 19 12 26   2 19 13 37   2 19 14 36   2 19 15 36
2 19 16 19   2 19 17 5   2 19 18 41   2 19 19 29   2 19 20 48
2 19 21 11   2 19 22 11   2 19 23 35   2 19 24 50   2 19 25 29
2 20 1 14   2 20 2 23   2 20 3 41   2 20 4 12   2 20 5 11
2 20 6 35   2 20 7 35   2 20 8 27   2 20 9 24   2 20 10 44
2 20 11 35   2 20 12 41   2 20 13 34   2 20 14 21   2 20 15 13
2 20 16 45   2 20 17 34   2 20 18 50   2 20 19 7   2 20 20 24
2 20 21 47   2 20 22 40   2 20 23 39   2 20 24 14   2 20 25 19
2 21 1 21   2 21 2 21   2 21 3 42   2 21 4 50   2 21 5 46
2 21 6 43   2 21 7 8   2 21 8 8   2 21 9 18   2 21 10 8
2 21 11 8   2 21 12 16   2 21 13 47   2 21 14 30   2 21 15 6
2 21 16 23   2 21 17 27   2 21 18 17   2 21 19 17   2 21 20 34
2 21 21 40   2 21 22 26   2 21 23 33   2 21 24 35   2 21 25 37
2 22 1 31   2 22 2 21   2 22 3 33   2 22 4 22   2 22 5 10
2 22 6 10   2 22 7 33   2 22 8 22   2 22 9 15   2 22 10 25
2 22 11 7   2 22 12 28   2 22 13 12   2 22 14 9   2 22 15 28
2 22 16 29   2 22 17 49   2 22 18 46   2 22 19 24   2 22 20 22
2 22 21 33   2 22 22 12   2 22 23 27   2 22 24 30   2 22 25 47
2 23 1 16   2 23 2 46   2 23 3 29   2 23 4 17   2 23 5 14
2 23 6 49   2 23 7 47   2 23 8 34   2 23 9 44   2 23 10 20
2 23 11 17   2 23 12 23   2 23 13 30   2 23 14 38   2 23 15 11
2 23 16 7   2 23 17 23   2 23 18 9   2 23 19 24   2 23 20 29
2 23 21 38   2 23 22 34   2 23 23 5   2 23 24 40   2 23 25 25
2 24 1 49   2 24 2 37   2 24 3 38   2 24 4 16   2 24 5 49
2 24 6 8   2 24 7 18   2 24 8 29   2 24 9 8   2 24 10 37
2 24 11 35   2 24 12 28   2 24 13 18   2 24 14 18   2 24 15 21
2 24 16 49   2 24 17 39   2 24 18 27   2 24 19 22   2 24 20 26
2 24 21 9   2 24 22 24   2 24 23 7   2 24 24 41   2 24 25 47
2 25 1 7   2 25 2 39   2 25 3 47   2 25 4 36   2 25 5 38
2 25 6 40   2 25 7 32   2 25 8 23   2 25 9 9   2 25 10 46
2 25 11 29   2 25 12 15   2 25 13 8   2 25 14 7   2 25 15 11
2 25 16 22   2 25 17 31   2 25 18 27   2 25 19 42   2 25 20 38
2 25 21 34   2 25 22 5   2 25 23 23   2 25 24 17   2 25 25 22
2 26 1 30   2 26 2 14   2 26 3 39   2 26 4 41   2 26 5 48
2 26 6 33   2 26 7 16   2 26 8 34   2 26 9 13   2 26 10 7
2 26 11 24   2 26 12 43   2 26 13 39   2 26 14 11   2 26 15 6
2 26 16 38   2 26 17 29   2 26 18 24   2 26 19 10   2 26 20 27
2 26 21 17   2 26 22 50   2 26 23 29   2 26 24 12   2 26 25 6
2 27 1 24   2 27 2 20   2 27 3 35   2 27 4 20   2 27 5 17
2 27 6 47   2 27 7 44   2 27 8 49   2 27 9 25   2 27 10 32
2 27 11 11   2 27 12 38   2 27 13 6   2 27 14 15   2 27 15 22
2 27 16 46   2 27 17 36   2 27 18 19   2 27 19 25   2 27 20 9
2 27 21 39   2 27 22 5   2 27 23 10   2 27 24 23   2 27 25 12
2 28 1 50   2 28 2 44   2 28 3 15   2 28 4 25   2 28 5 12
2 28 6 43   2 28 7 47   2 28 8 39   2 28 9 23   2 28 10 31
2 28 11 48   2 28 12 18   2 28 13 47   2 28 14 31   2 28 15 33
2 28 16 38   2 28 17 38   2 28 18 37   2 28 19 27   2 28 20 20
2 28 21 36   2 28 22 50   2 28 23 23   2 28 24 46   2 28 25 30
2 29 1 30   2 29 2 9   2 29 3 20   2 29 4 21   2 29 5 27
2 29 6 6   2 29 7 13   2 29 8 11   2 29 9 23   2 29 10 6
2 29 11 14   2 29 12 38   2 29 13 28   2 29 14 40   2 29 15 31
2 29 16 43   2 29 17 9   2 29 18 35   2 29 19 15   2 29 20 50
2 29 21 36   2 29 22 41   2 29 23 17   2 29 24 40   2 29 25 46
2 30 1 49   2 30 2 14   2 30 3 30   2 30 4 30   2 30 5 33
2 30 6 36   2 30 7 10   2 30 8 31   2 30 9 20   2 30 10 11
2 30 11 7   2 30 12 9   2 30 13 49   2 30 14 9   2 30 15 16
2 30 16 38   2 30 17 7   2 30 18 44   2 30 19 45   2 30 20 18
2 30 21 10   2 30 22 36   2 30 23 26   2 30 24 16   2 30 25 38
3 1 1 20   3 1 2 32   3 1 3 39   3 1 4 17   3 1 5 30
3 1 6 22   3 1 7 11   3 1 8 24   3 1 9 19   3 1 10 15
3 1 11 30   3 1 12 48   3 1 13 23   3 1 14 14   3 1 15 17
3 1 16 13   3 1 17 40   3 1 18 49   3 1 19 36   3 1 20 11
3 1 21 49   3 1 22 31   3 1 23 5   3 1 24 22   3 1 25 27
3 2 1 9   3 2 2 35   3 2 3 39   3 2 4 32   3 2 5 23
3 2 6 45   3 2 7 39   3 2 8 34   3 2 9 7   3 2 10 20
3 2 11 44   3 2 12 16   3 2 13 21   3 2 14 21   3 2 15 11
3 2 16 30   3 2 17 12   3 2 18 24   3 2 19 40   3 2 20 9
3 2 21 45   3 2 22 34   3 2 23 48   3 2 24 25   3 2 25 6
3 3 1 44   3 3 2 11   3 3 3 38   3 3 4 48   3 3 5 18
3 3 6 29   3 3 7 28   3 3 8 50   3 3 9 29   3 3 10 43
3 3 11 42   3 3 12 25   3 3 13 38   3 3 14 36   3 3 15 25
3 3 16 38   3 3 17 30   3 3 18 13   3 3 19 25   3 3 20 16
3 3 21 19   3 3 22 10   3 3 23 15   3 3 24 50   3 3 25 22
3 4 1 23   3 4 2 18   3 4 3 22   3 4 4 22   3 4 5 16
3 4 6 7   3 4 7 15   3 4 8 39   3 4 9 29   3 4 10 29
3 4 11 20   3 4 12 20   3 4 13 22   3 4 14 14   3 4 15 34
3 4 16 10   3 4 17 6   3 4 18 39   3 4 19 40   3 4 20 42
3 4 21 7   3 4 22 14   3 4 23 24   3 4 24 19   3 4 25 35
3 5 1 41   3 5 2 7   3 5 3 5   3 5 4 29   3 5 5 11
3 5 6 11   3 5 7 33   3 5 8 49   3 5 9 14   3 5 10 32
3 5 11 35   3 5 12 20   3 5 13 25   3 5 14 17   3 5 15 41
3 5 16 13   3 5 17 14   3 5 18 9   3 5 19 37   3 5 20 36
3 5 21 14   3 5 22 35   3 5 23 28   3 5 24 45   3 5 25 48
3 6 1 32   3 6 2 27   3 6 3 36   3 6 4 35   3 6 5 44
3 6 6 48   3 6 7 18   3 6 8 14   3 6 9 27   3 6 10 33
3 6 11 11   3 6 12 48   3 6 13 16   3 6 14 37   3 6 15 32
3 6 16 9   3 6 17 31   3 6 18 5   3 6 19 50   3 6 20 39
3 6 21 9   3 6 22 43   3 6 23 38   3 6 24 35   3 6 25 44
3 7 1 14   3 7 2 31   3 7 3 34   3 7 4 36   3 7 5 45
3 7 6 32   3 7 7 39   3 7 8 28   3 7 9 35   3 7 10 40
3 7 11 25   3 7 12 42   3 7 13 43   3 7 14 47   3 7 15 40
3 7 16 15   3 7 17 21   3 7 18 31   3 7 19 36   3 7 20 5
3 7 21 11   3 7 22 5   3 7 23 43   3 7 24 5   3 7 25 13
3 8 1 39   3 8 2 27   3 8 3 44   3 8 4 45   3 8 5 15
3 8 6 34   3 8 7 21   3 8 8 34   3 8 9 36   3 8 10 35
3 8 11 46   3 8 12 8   3 8 13 37   3 8 14 22   3 8 15 37
