2 12 11 30   2 12 12 6   2 12 13 50   2 12 14 37   2 12 15 37
2 13 1 50   2 13 2 5   2 13 3 10   2 13 4 22   2 13 5 23
2 13 6 13   2 13 7 19   2 13 8 33   2 13 9 12   2 13 10 16
2 13 11 43   2 13 12 35   2 13 13 30   2 13 14 13   2 13 15 6
2 14 1 34   2 14 2 13   2 14 3 47   2 14 4 49   2 14 5 14
2 14 6 22   2 14 7 16   2 14 8 11   2 14 9 23   2 14 10 32
2 14 11 21   2 14 12 18   2 14 13 18   2 14 14 12   2 14 15 10
2 15 1 44   2 15 2 14   2 15 3 23   2 15 4 13   2 15 5 23
2 15 6 44   2 15 7 45   2 15 8 47   2 15 9 19   2 15 10 42
2 15 11 41   2 15 12 47   2 15 13 44   2 15 14 47   2 15 15 28
3 1 1 9   3 1 2 9   3 1 3 9   3 1 4 23   3 1 5 21
3 1 6 17   3 1 7 48   3 1 8 47   3 1 9 13   3 1 10 24
3 1 11 46   3 1 12 21   3 1 13 8   3 1 14 21   3 1 15 27
3 2 1 14   3 2 2 47   3 2 3 31   3 2 4 50   3 2 5 50
3 2 6 28   3 2 7 39   3 2 8 30   3 2 9 14   3 2 10 30
3 2 11 47   3 2 12 40   3 2 13 29   3 2 14 36   3 2 15 50
3 3 1 49   3 3 2 5   3 3 3 39   3 3 4 5   3 3 5 19
3 3 6 34   3 3 7 31   3 3 8 11   3 3 9 48   3 3 10 20
3 3 11 33   3 3 12 11   3 3 13 49   3 3 14 47   3 3 15 12
3 4 1 45   3 4 2 50   3 4 3 25   3 4 4 41   3 4 5 20
3 4 6 25   3 4 7 43   3 4 8 39   3 4 9 14   3 4 10 30
3 4 11 9   3 4 12 5   3 4 13 33   3 4 14 7   3 4 15 32
3 5 1 49   3 5 2 9   3 5 3 12   3 5 4 35   3 5 5 47
3 5 6 20   3 5 7 35   3 5 8 48   3 5 9 37   3 5 10 30
3 5 11 38   3 5 12 49   3 5 13 16   3 5 14 40   3 5 15 39
3 6 1 16   3 6 2 29   3 6 3 33   3 6 4 8   3 6 5 41
3 6 6 9   3 6 7 49   3 6 8 7   3 6 9 15   3 6 10 48
3 6 11 44   3 6 12 27   3 6 13 6   3 6 14 49   3 6 15 12
3 7 1 37   3 7 2 46   3 7 3 46   3 7 4 10   3 7 5 45
3 7 6 32   3 7 7 35   3 7 8 36   3 7 9 38   3 7 10 24
3 7 11 25   3 7 12 32   3 7 13 21   3 7 14 35   3 7 15 22
3 8 1 9   3 8 2 38   3 8 3 8   3 8 4 30   3 8 5 29
3 8 6 28   3 8 7 22   3 8 8 26   3 8 9 15   3 8 10 14
3 8 11 10   3 8 12 7   3 8 13 10   3 8 14 24   3 8 15 20
3 9 1 41   3 9 2 12   3 9 3 11   3 9 4 8   3 9 5 42
3 9 6 5   3 9 7 34   3 9 8 21   3 9 9 49   3 9 10 37
3 9 11 24   3 9 12 15   3 9 13 22   3 9 14 21   3 9 15 12
3 10 1 32   3 10 2 40   3 10 3 21   3 10 4 50   3 10 5 31
3 10 6 8   3 10 7 41   3 10 8 19   3 10 9 16   3 10 10 16
3 10 11 31   3 10 12 13   3 10 13 32   3 10 14 48   3 10 15 7
3 11 1 31   3 11 2 21   3 11 3 36   3 11 4 49   3 11 5 7
3 11 6 7   3 11 7 34   3 11 8 17   3 11 9 50   3 11 10 20
3 11 11 29   3 11 12 19   3 11 13 21   3 11 14 13   3 11 15 16
3 12 1 49   3 12 2 15   3 12 3 21   3 12 4 14   3 12 5 43
3 12 6 24   3 12 7 29   3 12 8 38   3 12 9 45   3 12 10 47
3 12 11 8   3 12 12 34   3 12 13 10   3 12 14 10   3 12 15 43
3 13 1 13   3 13 2 26   3 13 3 41   3 13 4 17   3 13 5 14
3 13 6 10   3 13 7 42   3 13 8 43   3 13 9 24   3 13 10 21
3 13 11 14   3 13 12 17   3 13 13 9   3 13 14 28   3 13 15 36
3 14 1 27   3 14 2 50   3 14 3 33   3 14 4 16   3 14 5 13
3 14 6 17   3 14 7 24   3 14 8 32   3 14 9 21   3 14 10 5
3 14 11 36   3 14 12 8   3 14 13 28   3 14 14 22   3 14 15 30
3 15 1 15   3 15 2 24   3 15 3 41   3 15 4 20   3 15 5 41
3 15 6 5   3 15 7 50   3 15 8 5   3 15 9 34   3 15 10 8
3 15 11 39   3 15 12 9   3 15 13 38   3 15 14 26   3 15 15 14
4 1 1 35   4 1 2 35   4 1 3 20   4 1 4 17   4 1 5 9
4 1 6 44   4 1 7 20   4 1 8 25   4 1 9 43   4 1 10 36
4 1 11 39   4 1 12 28   4 1 13 27   4 1 14 36   4 1 15 39
4 2 1 6   4 2 2 18   4 2 3 25   4 2 4 14   4 2 5 29
4 2 6 15   4 2 7 45   4 2 8 49   4 2 9 9   4 2 10 11
4 2 11 42   4 2 12 40   4 2 13 27   4 2 14 18   4 2 15 18
4 3 1 48   4 3 2 16   4 3 3 17   4 3 4 37   4 3 5 40
4 3 6 40   4 3 7 11   4 3 8 11   4 3 9 18   4 3 10 24
4 3 11 5   4 3 12 27   4 3 13 44   4 3 14 26   4 3 15 14
4 4 1 25   4 4 2 12   4 4 3 12   4 4 4 38   4 4 5 11
4 4 6 38   4 4 7 38   4 4 8 24   4 4 9 34   4 4 10 12
4 4 11 26   4 4 12 8   4 4 13 15   4 4 14 48   4 4 15 18
4 5 1 18   4 5 2 43   4 5 3 25   4 5 4 16   4 5 5 48
4 5 6 47   4 5 7 23   4 5 8 27   4 5 9 13   4 5 10 48
4 5 11 21   4 5 12 17   4 5 13 21   4 5 14 45   4 5 15 44
4 6 1 25   4 6 2 36   4 6 3 32   4 6 4 32   4 6 5 47
4 6 6 40   4 6 7 7   4 6 8 50   4 6 9 29   4 6 10 44
4 6 11 35   4 6 12 32   4 6 13 15   4 6 14 35   4 6 15 8
4 7 1 50   4 7 2 14   4 7 3 37   4 7 4 23   4 7 5 16
4 7 6 6   4 7 7 48   4 7 8 11   4 7 9 33   4 7 10 16
4 7 11 15   4 7 12 30   4 7 13 39   4 7 14 8   4 7 15 14
4 8 1 21   4 8 2 27   4 8 3 34   4 8 4 41   4 8 5 45
4 8 6 6   4 8 7 16   4 8 8 16   4 8 9 48   4 8 10 49
4 8 11 35   4 8 12 41   4 8 13 11   4 8 14 50   4 8 15 6
4 9 1 16   4 9 2 5   4 9 3 14   4 9 4 12   4 9 5 42
4 9 6 21   4 9 7 16   4 9 8 50   4 9 9 49   4 9 10 40
4 9 11 13   4 9 12 6   4 9 13 20   4 9 14 18   4 9 15 10
4 10 1 14   4 10 2 23   4 10 3 18   4 10 4 22   4 10 5 7
4 10 6 29   4 10 7 6   4 10 8 23   4 10 9 37   4 10 10 41
4 10 11 14   4 10 12 5   4 10 13 14   4 10 14 47   4 10 15 43
4 11 1 39   4 11 2 38   4 11 3 34   4 11 4 33   4 11 5 15
4 11 6 46   4 11 7 18   4 11 8 8   4 11 9 43   4 11 10 22
4 11 11 46   4 11 12 50   4 11 13 34   4 11 14 25   4 11 15 34
4 12 1 42   4 12 2 23   4 12 3 38   4 12 4 33   4 12 5 35
4 12 6 11   4 12 7 24   4 12 8 11   4 12 9 7   4 12 10 46
4 12 11 5   4 12 12 27   4 12 13 28   4 12 14 23   4 12 15 19
4 13 1 24   4 13 2 16   4 13 3 37   4 13 4 16   4 13 5 38
4 13 6 50   4 13 7 25   4 13 8 35   4 13 9 14   4 13 10 11
4 13 11 11   4 13 12 11   4 13 13 13   4 13 14 14   4 13 15 5
4 14 1 25   4 14 2 22   4 14 3 25   4 14 4 42   4 14 5 11
4 14 6 14   4 14 7 35   4 14 8 50   4 14 9 23   4 14 10 22
4 14 11 26   4 14 12 6   4 14 13 32   4 14 14 7   4 14 15 9
4 15 1 7   4 15 2 9   4 15 3 8   4 15 4 46   4 15 5 15
4 15 6 14   4 15 7 34   4 15 8 48   4 15 9 34   4 15 10 31
4 15 11 47   4 15 12 39   4 15 13 35   4 15 14 41   4 15 15 43
5 1 1 13   5 1 2 14   5 1 3 31   5 1 4 23   5 1 5 50
5 1 6 34   5 1 7 37   5 1 8 41   5 1 9 36   5 1 10 38
5 1 11 44   5 1 12 15   5 1 13 50   5 1 14 10   5 1 15 31
5 2 1 40   5 2 2 22   5 2 3 36   5 2 4 44   5 2 5 22
5 2 6 35   5 2 7 37   5 2 8 7   5 2 9 9   5 2 10 31
5 2 11 36   5 2 12 15   5 2 13 13   5 2 14 43   5 2 15 15
5 3 1 7   5 3 2 31   5 3 3 20   5 3 4 32   5 3 5 17
5 3 6 40   5 3 7 38   5 3 8 16   5 3 9 23   5 3 10 17
5 3 11 30   5 3 12 19   5 3 13 29   5 3 14 42   5 3 15 28
5 4 1 37   5 4 2 18   5 4 3 43   5 4 4 23   5 4 5 49
5 4 6 11   5 4 7 11   5 4 8 47   5 4 9 35   5 4 10 6
5 4 11 17   5 4 12 31   5 4 13 10   5 4 14 39   5 4 15 30
5 5 1 42   5 5 2 18   5 5 3 47   5 5 4 23   5 5 5 19
5 5 6 12   5 5 7 18   5 5 8 37   5 5 9 10   5 5 10 35
5 5 11 14   5 5 12 30   5 5 13 9   5 5 14 22   5 5 15 42
5 6 1 41   5 6 2 31   5 6 3 13   5 6 4 11   5 6 5 45
5 6 6 41   5 6 7 25   5 6 8 24   5 6 9 9   5 6 10 37
5 6 11 31   5 6 12 30   5 6 13 39   5 6 14 8   5 6 15 36
5 7 1 20   5 7 2 5   5 7 3 34   5 7 4 30   5 7 5 38
5 7 6 46   5 7 7 41   5 7 8 37   5 7 9 21   5 7 10 36
5 7 11 39   5 7 12 35   5 7 13 25   5 7 14 28   5 7 15 25
5 8 1 14   5 8 2 17   5 8 3 37   5 8 4 27   5 8 5 37
5 8 6 41   5 8 7 30   5 8 8 27   5 8 9 17   5 8 10 12
5 8 11 46   5 8 12 5   5 8 13 37   5 8 14 8   5 8 15 41
5 9 1 10   5 9 2 13   5 9 3 7   5 9 4 25   5 9 5 32
5 9 6 33   5 9 7 39   5 9 8 6   5 9 9 20   5 9 10 39
5 9 11 29   5 9 12 33   5 9 13 37   5 9 14 35   5 9 15 16
5 10 1 45   5 10 2 49   5 10 3 44   5 10 4 17   5 10 5 44
5 10 6 28   5 10 7 19   5 10 8 15   5 10 9 17   5 10 10 18
5 10 11 19   5 10 12 11   5 10 13 20   5 10 14 27   5 10 15 41
5 11 1 43   5 11 2 30   5 11 3 37   5 11 4 18   5 11 5 48
5 11 6 27   5 11 7 35   5 11 8 32   5 11 9 31   5 11 10 30
5 11 11 36   5 11 12 21   5 11 13 12   5 11 14 12   5 11 15 48
5 12 1 7   5 12 2 14   5 12 3 7   5 12 4 7   5 12 5 36
5 12 6 26   5 12 7 45   5 12 8 43   5 12 9 41   5 12 10 32
5 12 11 35   5 12 12 33   5 12 13 9   5 12 14 5   5 12 15 41
5 13 1 44   5 13 2 39   5 13 3 13   5 13 4 48   5 13 5 5
5 13 6 25   5 13 7 8   5 13 8 5   5 13 9 9   5 13 10 27
5 13 11 34   5 13 12 46   5 13 13 50   5 13 14 39   5 13 15 25
5 14 1 47   5 14 2 37   5 14 3 20   5 14 4 23   5 14 5 6
5 14 6 23   5 14 7 33   5 14 8 24   5 14 9 34   5 14 10 18
5 14 11 17   5 14 12 38   5 14 13 17   5 14 14 14   5 14 15 36
5 15 1 30   5 15 2 11   5 15 3 46   5 15 4 43   5 15 5 22
5 15 6 11   5 15 7 50   5 15 8 22   5 15 9 21   5 15 10 10
5 15 11 11   5 15 12 47   5 15 13 25   5 15 14 32   5 15 15 8
6 1 1 28   6 1 2 49   6 1 3 42   6 1 4 21   6 1 5 38
6 1 6 13   6 1 7 46   6 1 8 45   6 1 9 13   6 1 10 11
6 1 11 21   6 1 12 22   6 1 13 39   6 1 14 19   6 1 15 13
6 2 1 49   6 2 2 26   6 2 3 43   6 2 4 29   6 2 5 43
6 2 6 25   6 2 7 16   6 2 8 27   6 2 9 23   6 2 10 12
6 2 11 50   6 2 12 37   6 2 13 10   6 2 14 15   6 2 15 12
6 3 1 18   6 3 2 29   6 3 3 33   6 3 4 26   6 3 5 38
6 3 6 50   6 3 7 12   6 3 8 44   6 3 9 14   6 3 10 16
6 3 11 5   6 3 12 50   6 3 13 34   6 3 14 34   6 3 15 25
6 4 1 12   6 4 2 39   6 4 3 45   6 4 4 47   6 4 5 24
6 4 6 20   6 4 7 29   6 4 8 35   6 4 9 46   6 4 10 6
6 4 11 50   6 4 12 36   6 4 13 10   6 4 14 18   6 4 15 16
6 5 1 11   6 5 2 12   6 5 3 41   6 5 4 23   6 5 5 20
6 5 6 19   6 5 7 22   6 5 8 8   6 5 9 24   6 5 10 34
6 5 11 24   6 5 12 14   6 5 13 30   6 5 14 16   6 5 15 10
6 6 1 35   6 6 2 33   6 6 3 18   6 6 4 43   6 6 5 34
6 6 6 7   6 6 7 18   6 6 8 10   6 6 9 50   6 6 10 7
6 6 11 47   6 6 12 22   6 6 13 21   6 6 14 17   6 6 15 27
6 7 1 33   6 7 2 31   6 7 3 5   6 7 4 45   6 7 5 20
6 7 6 16   6 7 7 44   6 7 8 39   6 7 9 46   6 7 10 12
6 7 11 23   6 7 12 40   6 7 13 25   6 7 14 44   6 7 15 25
6 8 1 41   6 8 2 30   6 8 3 33   6 8 4 18   6 8 5 5
6 8 6 35   6 8 7 50   6 8 8 32   6 8 9 26   6 8 10 40
6 8 11 40   6 8 12 27   6 8 13 23   6 8 14 27   6 8 15 16
6 9 1 21   6 9 2 22   6 9 3 38   6 9 4 8   6 9 5 25
6 9 6 24   6 9 7 50   6 9 8 44   6 9 9 10   6 9 10 13
6 9 11 42   6 9 12 12   6 9 13 50   6 9 14 8   6 9 15 19
6 10 1 26   6 10 2 10   6 10 3 6   6 10 4 29   6 10 5 18
6 10 6 15   6 10 7 48   6 10 8 12   6 10 9 43   6 10 10 48
6 10 11 22   6 10 12 39   6 10 13 16   6 10 14 43   6 10 15 11
6 11 1 28   6 11 2 33   6 11 3 24   6 11 4 30   6 11 5 19
6 11 6 30   6 11 7 30   6 11 8 26   6 11 9 13   6 11 10 21
6 11 11 7   6 11 12 29   6 11 13 36   6 11 14 29   6 11 15 43
6 12 1 35   6 12 2 44   6 12 3 44   6 12 4 22   6 12 5 17
6 12 6 36   6 12 7 43   6 12 8 29   6 12 9 45   6 12 10 32
6 12 11 45   6 12 12 35   6 12 13 27   6 12 14 10   6 12 15 20
6 13 1 11   6 13 2 32   6 13 3 36   6 13 4 47   6 13 5 22
6 13 6 20   6 13 7 22   6 13 8 33   6 13 9 35   6 13 10 23
6 13 11 49   6 13 12 42   6 13 13 6   6 13 14 28   6 13 15 25
6 14 1 33   6 14 2 25   6 14 3 19   6 14 4 22   6 14 5 22
6 14 6 21   6 14 7 24   6 14 8 10   6 14 9 47   6 14 10 7
6 14 11 33   6 14 12 8   6 14 13 44   6 14 14 23   6 14 15 19
6 15 1 50   6 15 2 11   6 15 3 29   6 15 4 22   6 15 5 29
6 15 6 10   6 15 7 6   6 15 8 36   6 15 9 50   6 15 10 11
6 15 11 12   6 15 12 25   6 15 13 17   6 15 14 8   6 15 15 17
7 1 1 30   7 1 2 18   7 1 3 41   7 1 4 18   7 1 5 40
7 1 6 30   7 1 7 13   7 1 8 36   7 1 9 8   7 1 10 30
7 1 11 43   7 1 12 38   7 1 13 21   7 1 14 33   7 1 15 27
7 2 1 32   7 2 2 10   7 2 3 8   7 2 4 40   7 2 5 20
7 2 6 46   7 2 7 44   7 2 8 6   7 2 9 39   7 2 10 19
7 2 11 47   7 2 12 47   7 2 13 19   7 2 14 11   7 2 15 46
7 3 1 34   7 3 2 20   7 3 3 10   7 3 4 18   7 3 5 41
7 3 6 28   7 3 7 48   7 3 8 34   7 3 9 5   7 3 10 19
7 3 11 20   7 3 12 30   7 3 13 9   7 3 14 48   7 3 15 24
7 4 1 25   7 4 2 28   7 4 3 10   7 4 4 23   7 4 5 30
7 4 6 50   7 4 7 44   7 4 8 20   7 4 9 48   7 4 10 9
7 4 11 5   7 4 12 33   7 4 13 37   7 4 14 40   7 4 15 11
7 5 1 41   7 5 2 23   7 5 3 41   7 5 4 18   7 5 5 7
7 5 6 14   7 5 7 43   7 5 8 17   7 5 9 40   7 5 10 6
7 5 11 19   7 5 12 40   7 5 13 32   7 5 14 5   7 5 15 9
7 6 1 30   7 6 2 22   7 6 3 26   7 6 4 23   7 6 5 47
7 6 6 33   7 6 7 14   7 6 8 31   7 6 9 20   7 6 10 28
7 6 11 35   7 6 12 41   7 6 13 6   7 6 14 12   7 6 15 21
7 7 1 34   7 7 2 17   7 7 3 39   7 7 4 10   7 7 5 13
7 7 6 33   7 7 7 40   7 7 8 19   7 7 9 31   7 7 10 13
7 7 11 30   7 7 12 41   7 7 13 20   7 7 14 32   7 7 15 49
7 8 1 45   7 8 2 14   7 8 3 24   7 8 4 13   7 8 5 19
7 8 6 37   7 8 7 45   7 8 8 43   7 8 9 27   7 8 10 6
7 8 11 22   7 8 12 28   7 8 13 20   7 8 14 14   7 8 15 17
7 9 1 46   7 9 2 26   7 9 3 29   7 9 4 25   7 9 5 26
7 9 6 13   7 9 7 40   7 9 8 5   7 9 9 31   7 9 10 16
7 9 11 20   7 9 12 32   7 9 13 31   7 9 14 38   7 9 15 18
7 10 1 50   7 10 2 46   7 10 3 39   7 10 4 6   7 10 5 15
7 10 6 6   7 10 7 18   7 10 8 47   7 10 9 35   7 10 10 50
7 10 11 38   7 10 12 34   7 10 13 12   7 10 14 43   7 10 15 12
7 11 1 33   7 11 2 49   7 11 3 48   7 11 4 43   7 11 5 32
7 11 6 27   7 11 7 45   7 11 8 48   7 11 9 16   7 11 10 25
7 11 11 18   7 11 12 24   7 11 13 9   7 11 14 48   7 11 15 15
7 12 1 10   7 12 2 9   7 12 3 15   7 12 4 28   7 12 5 25
7 12 6 19   7 12 7 46   7 12 8 24   7 12 9 31   7 12 10 21
7 12 11 27   7 12 12 22   7 12 13 5   7 12 14 38   7 12 15 19
7 13 1 11   7 13 2 10   7 13 3 15   7 13 4 9   7 13 5 12
7 13 6 18   7 13 7 37   7 13 8 37   7 13 9 34   7 13 10 36
7 13 11 38   7 13 12 40   7 13 13 37   7 13 14 40   7 13 15 9
7 14 1 25   7 14 2 25   7 14 3 15   7 14 4 38   7 14 5 24
7 14 6 6   7 14 7 13   7 14 8 8   7 14 9 6   7 14 10 5
7 14 11 14   7 14 12 20   7 14 13 20   7 14 14 24   7 14 15 15
7 15 1 16   7 15 2 26   7 15 3 40   7 15 4 18   7 15 5 37
7 15 6 42   7 15 7 13   7 15 8 35   7 15 9 12   7 15 10 9
7 15 11 26   7 15 12 39   7 15 13 47   7 15 14 24   7 15 15 35
8 1 1 13   8 1 2 40   8 1 3 8   8 1 4 9   8 1 5 17
8 1 6 19   8 1 7 10   8 1 8 43   8 1 9 44   8 1 10 45
8 1 11 19   8 1 12 33   8 1 13 30   8 1 14 40   8 1 15 44
8 2 1 41   8 2 2 24   8 2 3 34   8 2 4 21   8 2 5 34
8 2 6 27   8 2 7 36   8 2 8 22   8 2 9 36   8 2 10 47
8 2 11 36   8 2 12 45   8 2 13 33   8 2 14 7   8 2 15 39
8 3 1 26   8 3 2 43   8 3 3 42   8 3 4 28   8 3 5 23
8 3 6 16   8 3 7 19   8 3 8 11   8 3 9 36   8 3 10 9
8 3 11 10   8 3 12 23   8 3 13 34   8 3 14 28   8 3 15 26
8 4 1 38   8 4 2 43   8 4 3 39   8 4 4 35   8 4 5 44
8 4 6 16   8 4 7 14   8 4 8 19   8 4 9 48   8 4 10 9
8 4 11 5   8 4 12 45   8 4 13 47   8 4 14 43   8 4 15 29
8 5 1 27   8 5 2 21   8 5 3 6   8 5 4 46   8 5 5 37
8 5 6 17   8 5 7 5   8 5 8 26   8 5 9 7   8 5 10 11
8 5 11 15   8 5 12 43   8 5 13 48   8 5 14 48   8 5 15 50
8 6 1 19   8 6 2 10   8 6 3 34   8 6 4 16   8 6 5 38
8 6 6 14   8 6 7 25   8 6 8 20   8 6 9 21   8 6 10 8
8 6 11 33   8 6 12 8   8 6 13 14   8 6 14 50   8 6 15 25
8 7 1 41   8 7 2 43   8 7 3 31   8 7 4 36   8 7 5 17
8 7 6 21   8 7 7 34   8 7 8 39   8 7 9 43   8 7 10 19
8 7 11 48   8 7 12 33   8 7 13 32   8 7 14 5   8 7 15 38
8 8 1 19   8 8 2 12   8 8 3 49   8 8 4 25   8 8 5 33
8 8 6 12   8 8 7 47   8 8 8 11   8 8 9 41   8 8 10 49
8 8 11 5   8 8 12 23   8 8 13 17   8 8 14 49   8 8 15 38
8 9 1 37   8 9 2 25   8 9 3 41   8 9 4 12   8 9 5 40
8 9 6 19   8 9 7 43   8 9 8 38   8 9 9 17   8 9 10 41
8 9 11 23   8 9 12 48   8 9 13 46   8 9 14 48   8 9 15 8
8 10 1 30   8 10 2 20   8 10 3 13   8 10 4 7   8 10 5 32
