2 8 6 27   2 8 7 11   2 8 8 29   2 8 9 18   2 8 10 24
2 8 11 13   2 8 12 16   2 8 13 21   2 8 14 36   2 8 15 38
2 8 16 10   2 8 17 13   2 8 18 10   2 8 19 47   2 8 20 34
2 9 1 13   2 9 2 5   2 9 3 12   2 9 4 19   2 9 5 33
2 9 6 43   2 9 7 27   2 9 8 46   2 9 9 21   2 9 10 29
2 9 11 15   2 9 12 10   2 9 13 23   2 9 14 25   2 9 15 45
2 9 16 48   2 9 17 9   2 9 18 35   2 9 19 41   2 9 20 49
2 10 1 31   2 10 2 18   2 10 3 33   2 10 4 31   2 10 5 49
2 10 6 8   2 10 7 46   2 10 8 49   2 10 9 29   2 10 10 35
2 10 11 40   2 10 12 33   2 10 13 11   2 10 14 31   2 10 15 34
2 10 16 45   2 10 17 36   2 10 18 43   2 10 19 46   2 10 20 49
2 11 1 37   2 11 2 10   2 11 3 37   2 11 4 11   2 11 5 29
2 11 6 42   2 11 7 27   2 11 8 36   2 11 9 48   2 11 10 21
2 11 11 10   2 11 12 41   2 11 13 6   2 11 14 8   2 11 15 14
2 11 16 40   2 11 17 12   2 11 18 10   2 11 19 30   2 11 20 10
2 12 1 21   2 12 2 49   2 12 3 50   2 12 4 21   2 12 5 39
2 12 6 31   2 12 7 47   2 12 8 40   2 12 9 26   2 12 10 40
2 12 11 42   2 12 12 31   2 12 13 31   2 12 14 21   2 12 15 27
2 12 16 33   2 12 17 50   2 12 18 38   2 12 19 47   2 12 20 36
2 13 1 7   2 13 2 18   2 13 3 17   2 13 4 34   2 13 5 5
2 13 6 50   2 13 7 50   2 13 8 19   2 13 9 38   2 13 10 9
2 13 11 10   2 13 12 20   2 13 13 44   2 13 14 48   2 13 15 46
2 13 16 6   2 13 17 13   2 13 18 42   2 13 19 49   2 13 20 49
2 14 1 35   2 14 2 6   2 14 3 8   2 14 4 43   2 14 5 46
2 14 6 16   2 14 7 30   2 14 8 32   2 14 9 13   2 14 10 33
2 14 11 29   2 14 12 41   2 14 13 27   2 14 14 7   2 14 15 15
2 14 16 15   2 14 17 32   2 14 18 38   2 14 19 11   2 14 20 46
2 15 1 15   2 15 2 49   2 15 3 34   2 15 4 15   2 15 5 8
2 15 6 45   2 15 7 22   2 15 8 25   2 15 9 35   2 15 10 50
2 15 11 34   2 15 12 49   2 15 13 27   2 15 14 20   2 15 15 33
2 15 16 37   2 15 17 50   2 15 18 18   2 15 19 10   2 15 20 11
2 16 1 48   2 16 2 15   2 16 3 11   2 16 4 6   2 16 5 36
2 16 6 10   2 16 7 18   2 16 8 40   2 16 9 14   2 16 10 18
2 16 11 22   2 16 12 13   2 16 13 8   2 16 14 14   2 16 15 41
2 16 16 30   2 16 17 48   2 16 18 12   2 16 19 6   2 16 20 30
2 17 1 34   2 17 2 37   2 17 3 12   2 17 4 6   2 17 5 7
2 17 6 29   2 17 7 48   2 17 8 19   2 17 9 27   2 17 10 8
2 17 11 45   2 17 12 30   2 17 13 48   2 17 14 50   2 17 15 7
2 17 16 47   2 17 17 26   2 17 18 47   2 17 19 5   2 17 20 30
2 18 1 24   2 18 2 45   2 18 3 40   2 18 4 8   2 18 5 26
2 18 6 48   2 18 7 15   2 18 8 8   2 18 9 32   2 18 10 18
2 18 11 12   2 18 12 34   2 18 13 13   2 18 14 6   2 18 15 31
2 18 16 5   2 18 17 46   2 18 18 34   2 18 19 29   2 18 20 23
2 19 1 45   2 19 2 9   2 19 3 35   2 19 4 33   2 19 5 36
2 19 6 45   2 19 7 46   2 19 8 36   2 19 9 15   2 19 10 16
2 19 11 49   2 19 12 30   2 19 13 44   2 19 14 9   2 19 15 41
2 19 16 18   2 19 17 23   2 19 18 30   2 19 19 33   2 19 20 23
2 20 1 30   2 20 2 11   2 20 3 43   2 20 4 45   2 20 5 28
2 20 6 36   2 20 7 27   2 20 8 14   2 20 9 35   2 20 10 49
2 20 11 20   2 20 12 15   2 20 13 33   2 20 14 34   2 20 15 21
2 20 16 6   2 20 17 46   2 20 18 47   2 20 19 6   2 20 20 9
3 1 1 40   3 1 2 40   3 1 3 23   3 1 4 5   3 1 5 7
3 1 6 26   3 1 7 13   3 1 8 40   3 1 9 39   3 1 10 40
3 1 11 10   3 1 12 14   3 1 13 33   3 1 14 13   3 1 15 35
3 1 16 37   3 1 17 21   3 1 18 6   3 1 19 7   3 1 20 45
3 2 1 37   3 2 2 24   3 2 3 34   3 2 4 33   3 2 5 44
3 2 6 36   3 2 7 23   3 2 8 41   3 2 9 15   3 2 10 37
3 2 11 17   3 2 12 25   3 2 13 47   3 2 14 12   3 2 15 29
3 2 16 17   3 2 17 25   3 2 18 45   3 2 19 10   3 2 20 47
3 3 1 30   3 3 2 32   3 3 3 30   3 3 4 19   3 3 5 6
3 3 6 41   3 3 7 19   3 3 8 50   3 3 9 42   3 3 10 43
3 3 11 33   3 3 12 30   3 3 13 42   3 3 14 18   3 3 15 29
3 3 16 28   3 3 17 31   3 3 18 36   3 3 19 21   3 3 20 9
3 4 1 27   3 4 2 41   3 4 3 13   3 4 4 40   3 4 5 27
3 4 6 32   3 4 7 47   3 4 8 44   3 4 9 19   3 4 10 45
3 4 11 19   3 4 12 23   3 4 13 45   3 4 14 8   3 4 15 20
3 4 16 24   3 4 17 16   3 4 18 33   3 4 19 31   3 4 20 11
3 5 1 39   3 5 2 26   3 5 3 18   3 5 4 38   3 5 5 30
3 5 6 5   3 5 7 5   3 5 8 42   3 5 9 31   3 5 10 30
3 5 11 9   3 5 12 26   3 5 13 29   3 5 14 35   3 5 15 26
3 5 16 24   3 5 17 24   3 5 18 13   3 5 19 34   3 5 20 7
3 6 1 30   3 6 2 26   3 6 3 43   3 6 4 19   3 6 5 45
3 6 6 44   3 6 7 16   3 6 8 38   3 6 9 31   3 6 10 10
3 6 11 21   3 6 12 29   3 6 13 32   3 6 14 47   3 6 15 17
3 6 16 10   3 6 17 9   3 6 18 31   3 6 19 22   3 6 20 15
3 7 1 47   3 7 2 8   3 7 3 11   3 7 4 11   3 7 5 42
3 7 6 39   3 7 7 11   3 7 8 15   3 7 9 11   3 7 10 38
3 7 11 41   3 7 12 28   3 7 13 43   3 7 14 26   3 7 15 49
3 7 16 12   3 7 17 22   3 7 18 33   3 7 19 48   3 7 20 30
3 8 1 42   3 8 2 37   3 8 3 29   3 8 4 46   3 8 5 43
3 8 6 50   3 8 7 40   3 8 8 22   3 8 9 14   3 8 10 11
3 8 11 10   3 8 12 37   3 8 13 7   3 8 14 49   3 8 15 45
3 8 16 31   3 8 17 20   3 8 18 22   3 8 19 33   3 8 20 17
3 9 1 38   3 9 2 18   3 9 3 11   3 9 4 35   3 9 5 40
3 9 6 5   3 9 7 16   3 9 8 18   3 9 9 8   3 9 10 35
3 9 11 9   3 9 12 8   3 9 13 29   3 9 14 21   3 9 15 6
3 9 16 22   3 9 17 21   3 9 18 23   3 9 19 42   3 9 20 46
3 10 1 15   3 10 2 5   3 10 3 19   3 10 4 43   3 10 5 23
3 10 6 45   3 10 7 44   3 10 8 15   3 10 9 5   3 10 10 5
3 10 11 6   3 10 12 19   3 10 13 23   3 10 14 12   3 10 15 23
3 10 16 15   3 10 17 26   3 10 18 45   3 10 19 36   3 10 20 9
3 11 1 42   3 11 2 39   3 11 3 17   3 11 4 13   3 11 5 8
3 11 6 42   3 11 7 20   3 11 8 49   3 11 9 15   3 11 10 37
3 11 11 37   3 11 12 9   3 11 13 35   3 11 14 8   3 11 15 42
3 11 16 32   3 11 17 22   3 11 18 7   3 11 19 7   3 11 20 13
3 12 1 47   3 12 2 13   3 12 3 14   3 12 4 42   3 12 5 17
3 12 6 30   3 12 7 13   3 12 8 19   3 12 9 35   3 12 10 21
3 12 11 22   3 12 12 7   3 12 13 17   3 12 14 25   3 12 15 23
3 12 16 30   3 12 17 49   3 12 18 5   3 12 19 17   3 12 20 14
3 13 1 11   3 13 2 9   3 13 3 23   3 13 4 17   3 13 5 29
3 13 6 25   3 13 7 15   3 13 8 25   3 13 9 10   3 13 10 35
3 13 11 32   3 13 12 21   3 13 13 20   3 13 14 30   3 13 15 27
3 13 16 46   3 13 17 30   3 13 18 27   3 13 19 21   3 13 20 25
3 14 1 31   3 14 2 37   3 14 3 23   3 14 4 22   3 14 5 25
3 14 6 39   3 14 7 22   3 14 8 41   3 14 9 28   3 14 10 48
3 14 11 21   3 14 12 48   3 14 13 12   3 14 14 32   3 14 15 46
3 14 16 27   3 14 17 18   3 14 18 46   3 14 19 43   3 14 20 45
3 15 1 9   3 15 2 49   3 15 3 25   3 15 4 18   3 15 5 22
3 15 6 39   3 15 7 8   3 15 8 28   3 15 9 37   3 15 10 28
3 15 11 15   3 15 12 36   3 15 13 20   3 15 14 15   3 15 15 40
3 15 16 21   3 15 17 23   3 15 18 10   3 15 19 27   3 15 20 47
3 16 1 24   3 16 2 10   3 16 3 30   3 16 4 46   3 16 5 44
3 16 6 8   3 16 7 40   3 16 8 7   3 16 9 25   3 16 10 13
3 16 11 6   3 16 12 9   3 16 13 15   3 16 14 45   3 16 15 46
3 16 16 5   3 16 17 5   3 16 18 6   3 16 19 19   3 16 20 20
3 17 1 41   3 17 2 27   3 17 3 8   3 17 4 23   3 17 5 34
3 17 6 42   3 17 7 12   3 17 8 37   3 17 9 36   3 17 10 8
3 17 11 34   3 17 12 49   3 17 13 44   3 17 14 33   3 17 15 31
3 17 16 5   3 17 17 30   3 17 18 22   3 17 19 26   3 17 20 47
3 18 1 35   3 18 2 35   3 18 3 18   3 18 4 32   3 18 5 6
3 18 6 26   3 18 7 30   3 18 8 32   3 18 9 11   3 18 10 17
3 18 11 40   3 18 12 43   3 18 13 31   3 18 14 17   3 18 15 8
3 18 16 49   3 18 17 12   3 18 18 17   3 18 19 43   3 18 20 22
3 19 1 43   3 19 2 49   3 19 3 11   3 19 4 17   3 19 5 22
3 19 6 24   3 19 7 44   3 19 8 32   3 19 9 42   3 19 10 50
3 19 11 6   3 19 12 35   3 19 13 42   3 19 14 28   3 19 15 15
3 19 16 41   3 19 17 34   3 19 18 36   3 19 19 47   3 19 20 18
3 20 1 13   3 20 2 38   3 20 3 18   3 20 4 13   3 20 5 50
3 20 6 5   3 20 7 36   3 20 8 5   3 20 9 47   3 20 10 13
3 20 11 44   3 20 12 9   3 20 13 45   3 20 14 13   3 20 15 33
3 20 16 16   3 20 17 11   3 20 18 33   3 20 19 6   3 20 20 47
4 1 1 36   4 1 2 26   4 1 3 17   4 1 4 7   4 1 5 7
4 1 6 13   4 1 7 9   4 1 8 20   4 1 9 32   4 1 10 42
4 1 11 18   4 1 12 22   4 1 13 28   4 1 14 22   4 1 15 28
4 1 16 28   4 1 17 45   4 1 18 45   4 1 19 12   4 1 20 41
4 2 1 13   4 2 2 29   4 2 3 47   4 2 4 38   4 2 5 44
4 2 6 36   4 2 7 31   4 2 8 43   4 2 9 14   4 2 10 22
4 2 11 21   4 2 12 38   4 2 13 12   4 2 14 17   4 2 15 7
4 2 16 44   4 2 17 45   4 2 18 47   4 2 19 13   4 2 20 35
4 3 1 34   4 3 2 48   4 3 3 18   4 3 4 24   4 3 5 41
4 3 6 17   4 3 7 48   4 3 8 47   4 3 9 36   4 3 10 34
4 3 11 37   4 3 12 32   4 3 13 41   4 3 14 27   4 3 15 5
4 3 16 9   4 3 17 38   4 3 18 36   4 3 19 15   4 3 20 24
4 4 1 34   4 4 2 47   4 4 3 26   4 4 4 22   4 4 5 31
4 4 6 49   4 4 7 26   4 4 8 25   4 4 9 34   4 4 10 11
4 4 11 48   4 4 12 16   4 4 13 46   4 4 14 8   4 4 15 29
4 4 16 7   4 4 17 22   4 4 18 24   4 4 19 33   4 4 20 48
4 5 1 18   4 5 2 37   4 5 3 41   4 5 4 25   4 5 5 13
4 5 6 13   4 5 7 28   4 5 8 39   4 5 9 34   4 5 10 5
4 5 11 45   4 5 12 43   4 5 13 24   4 5 14 45   4 5 15 24
4 5 16 49   4 5 17 14   4 5 18 20   4 5 19 42   4 5 20 48
4 6 1 47   4 6 2 10   4 6 3 16   4 6 4 18   4 6 5 47
4 6 6 24   4 6 7 7   4 6 8 46   4 6 9 45   4 6 10 37
4 6 11 26   4 6 12 27   4 6 13 34   4 6 14 7   4 6 15 42
4 6 16 40   4 6 17 39   4 6 18 5   4 6 19 16   4 6 20 18
4 7 1 34   4 7 2 26   4 7 3 38   4 7 4 49   4 7 5 21
4 7 6 34   4 7 7 42   4 7 8 40   4 7 9 25   4 7 10 46
4 7 11 13   4 7 12 31   4 7 13 31   4 7 14 31   4 7 15 37
4 7 16 35   4 7 17 8   4 7 18 49   4 7 19 21   4 7 20 40
4 8 1 31   4 8 2 38   4 8 3 48   4 8 4 14   4 8 5 27
4 8 6 41   4 8 7 27   4 8 8 22   4 8 9 37   4 8 10 43
4 8 11 50   4 8 12 26   4 8 13 41   4 8 14 42   4 8 15 20
4 8 16 40   4 8 17 42   4 8 18 18   4 8 19 13   4 8 20 40
4 9 1 12   4 9 2 38   4 9 3 48   4 9 4 32   4 9 5 13
4 9 6 24   4 9 7 27   4 9 8 12   4 9 9 45   4 9 10 18
4 9 11 25   4 9 12 44   4 9 13 25   4 9 14 48   4 9 15 38
4 9 16 7   4 9 17 41   4 9 18 32   4 9 19 7   4 9 20 22
4 10 1 22   4 10 2 15   4 10 3 40   4 10 4 48   4 10 5 28
4 10 6 19   4 10 7 15   4 10 8 45   4 10 9 31   4 10 10 7
4 10 11 6   4 10 12 10   4 10 13 11   4 10 14 40   4 10 15 15
4 10 16 37   4 10 17 19   4 10 18 16   4 10 19 19   4 10 20 25
4 11 1 7   4 11 2 9   4 11 3 9   4 11 4 38   4 11 5 23
4 11 6 31   4 11 7 36   4 11 8 50   4 11 9 47   4 11 10 13
4 11 11 46   4 11 12 34   4 11 13 49   4 11 14 5   4 11 15 38
4 11 16 48   4 11 17 29   4 11 18 42   4 11 19 19   4 11 20 49
4 12 1 17   4 12 2 17   4 12 3 25   4 12 4 13   4 12 5 45
4 12 6 43   4 12 7 25   4 12 8 12   4 12 9 16   4 12 10 38
4 12 11 14   4 12 12 12   4 12 13 48   4 12 14 27   4 12 15 7
4 12 16 31   4 12 17 38   4 12 18 23   4 12 19 17   4 12 20 25
4 13 1 33   4 13 2 44   4 13 3 32   4 13 4 38   4 13 5 8
4 13 6 28   4 13 7 13   4 13 8 43   4 13 9 11   4 13 10 32
4 13 11 48   4 13 12 46   4 13 13 45   4 13 14 39   4 13 15 27
4 13 16 17   4 13 17 32   4 13 18 5   4 13 19 49   4 13 20 43
4 14 1 27   4 14 2 42   4 14 3 19   4 14 4 50   4 14 5 28
4 14 6 32   4 14 7 42   4 14 8 26   4 14 9 33   4 14 10 16
4 14 11 19   4 14 12 8   4 14 13 50   4 14 14 9   4 14 15 28
4 14 16 17   4 14 17 43   4 14 18 47   4 14 19 18   4 14 20 24
4 15 1 21   4 15 2 23   4 15 3 44   4 15 4 35   4 15 5 18
4 15 6 40   4 15 7 29   4 15 8 6   4 15 9 5   4 15 10 11
4 15 11 16   4 15 12 21   4 15 13 36   4 15 14 41   4 15 15 47
4 15 16 11   4 15 17 17   4 15 18 37   4 15 19 7   4 15 20 41
4 16 1 46   4 16 2 9   4 16 3 26   4 16 4 15   4 16 5 15
4 16 6 33   4 16 7 44   4 16 8 29   4 16 9 35   4 16 10 11
4 16 11 43   4 16 12 15   4 16 13 45   4 16 14 37   4 16 15 35
4 16 16 30   4 16 17 37   4 16 18 10   4 16 19 12   4 16 20 17
4 17 1 13   4 17 2 34   4 17 3 46   4 17 4 50   4 17 5 45
4 17 6 42   4 17 7 40   4 17 8 41   4 17 9 10   4 17 10 10
4 17 11 15   4 17 12 23   4 17 13 18   4 17 14 12   4 17 15 27
4 17 16 35   4 17 17 7   4 17 18 31   4 17 19 14   4 17 20 19
4 18 1 11   4 18 2 10   4 18 3 40   4 18 4 40   4 18 5 34
4 18 6 13   4 18 7 33   4 18 8 39   4 18 9 34   4 18 10 11
4 18 11 31   4 18 12 9   4 18 13 5   4 18 14 8   4 18 15 47
4 18 16 12   4 18 17 24   4 18 18 38   4 18 19 14   4 18 20 48
4 19 1 13   4 19 2 18   4 19 3 5   4 19 4 39   4 19 5 22
4 19 6 15   4 19 7 12   4 19 8 25   4 19 9 28   4 19 10 18
4 19 11 12   4 19 12 20   4 19 13 45   4 19 14 26   4 19 15 19
4 19 16 18   4 19 17 34   4 19 18 5   4 19 19 34   4 19 20 17
4 20 1 17   4 20 2 50   4 20 3 21   4 20 4 11   4 20 5 14
4 20 6 23   4 20 7 5   4 20 8 12   4 20 9 40   4 20 10 36
4 20 11 5   4 20 12 14   4 20 13 9   4 20 14 8   4 20 15 17
4 20 16 16   4 20 17 12   4 20 18 16   4 20 19 11   4 20 20 42
5 1 1 48   5 1 2 15   5 1 3 8   5 1 4 25   5 1 5 31
5 1 6 12   5 1 7 33   5 1 8 27   5 1 9 44   5 1 10 20
5 1 11 42   5 1 12 40   5 1 13 24   5 1 14 26   5 1 15 33
5 1 16 9   5 1 17 24   5 1 18 35   5 1 19 5   5 1 20 43
5 2 1 44   5 2 2 48   5 2 3 45   5 2 4 18   5 2 5 19
5 2 6 19   5 2 7 10   5 2 8 28   5 2 9 16   5 2 10 8
5 2 11 8   5 2 12 43   5 2 13 8   5 2 14 29   5 2 15 28
5 2 16 21   5 2 17 30   5 2 18 49   5 2 19 19   5 2 20 43
5 3 1 14   5 3 2 7   5 3 3 12   5 3 4 35   5 3 5 45
5 3 6 39   5 3 7 30   5 3 8 25   5 3 9 19   5 3 10 39
5 3 11 9   5 3 12 33   5 3 13 25   5 3 14 47   5 3 15 10
5 3 16 46   5 3 17 42   5 3 18 10   5 3 19 35   5 3 20 41
5 4 1 48   5 4 2 8   5 4 3 7   5 4 4 27   5 4 5 46
5 4 6 43   5 4 7 10   5 4 8 44   5 4 9 42   5 4 10 33
5 4 11 18   5 4 12 17   5 4 13 26   5 4 14 7   5 4 15 49
5 4 16 22   5 4 17 36   5 4 18 20   5 4 19 41   5 4 20 37
5 5 1 22   5 5 2 46   5 5 3 43   5 5 4 28   5 5 5 25
5 5 6 8   5 5 7 31   5 5 8 47   5 5 9 39   5 5 10 15
5 5 11 14   5 5 12 38   5 5 13 31   5 5 14 42   5 5 15 42
5 5 16 21   5 5 17 18   5 5 18 47   5 5 19 43   5 5 20 11
5 6 1 19   5 6 2 28   5 6 3 29   5 6 4 33   5 6 5 9
